testing_image,nlist,nprobe,output_indices,acc,index_time,search_time
../geological_similarity/andesite/PEGIO.jpg,400.0,128.0,"[ 3479  3993  1772  2568  3463   334  1700  3688   734  2481 17969   180
   565  3154  4482  3367  2345   524  4353  2531  4767  4628  3732  4863
  1679  2985  3628  3970  4007  1765  2432  4902   434  2030  4284  2083
  3636  1438  4659  2002  4374  1897   308   357  3618   743  2944  4508
  4653   300]",1.0,0.9200136661529541,0.024999141693115234
../geological_similarity/marble/JTPSE.jpg,400.0,128.0,"[12841 13655 11426 14791 13021 12635 12571 10954 11369 12583 14138 13798
 12488 11647 11907 11811 14200 11049 12459 13553 10938 14270 13420 12229
 10601 12963 13860 12566 11580 14479 10551 10838 11590 14019 14045 12088
 12233 10238 10512 14860 13160 11484 10649 10231 12889 11159 10201 13988
 10700 10296]",1.0,0.9200136661529541,0.018000364303588867
../geological_similarity/andesite/LYRS2.jpg,400.0,128.0,"[ 3023  3925   697  1014  3573  2673  2003  1265  2072  1225  3534  3974
  1185  1947  3073  3316  2575  3605   820  1000  2533  1387  4671 19569
  4822  4699  2972  1840  1319  4387   244   954  3361   409 17167  3197
  3639  1643  1236 15680    50   797  4040  1740  4540   991  4563  1511
  2768   888]",1.0,0.9200136661529541,0.02599811553955078
../geological_similarity/rhyolite/XY5WG.jpg,400.0,128.0,"[24713 21764 20132 21361 20340 22678 23103 22930 23439 22231 21982 24730
 22912 20647 22606 20387 22945 22385 20742  4745 24794 24297  2301 22636
 22310 22559 24542 22272 24003 21866 21977 22522 20604  1724 23127   546
  4716 24448 20453 22089 22893 21553  1103   387 23060  2322 21669 21582
 24155 20773]",0.86,0.9200136661529541,0.0169985294342041
../geological_similarity/rhyolite/E8AZJ.jpg,400.0,128.0,"[21993 23485 23646 21939 21053 22574 24014 22238 20319 24899 21003 21637
 22502 22719  3962 20282 22659 21901 23458 21195 23225 22631   243 22645
 22686 21302 24319 22762 22210 20088 21892 24953 22423 21330 22513 24859
 22904 21824 21041 23177 21974 24264 20668 20766 21280 22941   603 20466
 20989 23684]",0.46,0.9200136661529541,0.015999794006347656
../geological_similarity/quartzite/QOIA1.jpg,400.0,128.0,"[18719 19238 15030 18304 17957 17967 16820 16096 16175 19677 17259 16094
 19347 17705 15182 18630 19497 15701 17813 19754 19183 18957 15762 18911
 16155 16507 19805 19828 18766 16235 16862 17443 17353 17577 17694 18645
 15606 16149 18484 17854 16350 18439 15974 16626 16676 17285 15196 16922
 16124 19890]",1.0,0.9200136661529541,0.024000883102416992
../geological_similarity/andesite/3OMB6.jpg,400.0,128.0,"[  525  3686  4838 19318   930 22061  4771   988  2266 19849  3650 22941
   412  3642 15457 23177  1975  1356 21193  3602   398  2137 15002 23349
  4352 21997  2927  1888  4021  4474  3663 21901  2205  4701  1178  1329
  3724 21637  4989   212 16801 23379  1304    31 21011 23428 22422  1069
  1984   603]",0.08,0.9200136661529541,0.018001317977905273
../geological_similarity/gneiss/UP0RI.jpg,400.0,128.0,"[9244 5359 5034 5514 8874 9938 8086 5222 7553 5185 6841 5017 6259 5292
 6719 7510 9739 9445 9354 8821 9439 5570 5550 9061 7916 6669 8844 7387
 7093 6426 5170 6885 6568 5495 8185 5979 8014 9826 9644 9757 5875 9633
 7537 5146 8866 8324 9113 8977 8161 9393]",0.76,0.9200136661529541,0.017000675201416016
../geological_similarity/andesite/GKHED.jpg,400.0,128.0,"[ 2311 17531 17131 18753 16066 16550 16214  1305 15651 19374 18953   369
   228 17936 16164 17634   931 19809 17538  1351 19622 15957 17685 19930
  4829 17981  4610 15566 15929  1237 17245 18901 16781 17031 16770 16185
 15200 18387  2792 17980 18666 18870 16065  1011 18095  3584   628 15853
 16296   288]",0.98,0.9200136661529541,0.02500748634338379
../geological_similarity/marble/Q7GHO.jpg,400.0,128.0,"[13711 13977 14791 10735 13987 12915 13016 11159 12963 14733 14200 10938
 11426 12229 12635 12566 14860 13442 10296 14045 10200 14270 13553 13655
 11796 13627 11730 10201 12636 13860 12841 11267 12872 12571 14423 10528
 11369 10404 12392 14479 11021 13906 10680 10544 14478 14122 11933 13207
 10700 12198]",1.0,0.9200136661529541,0.01999640464782715
../geological_similarity/schist/7Q6KQ.jpg,400.0,128.0,"[26054 25701 29021 28315 27879 27262 29115 26492 27435  1768 25725 25382
 25817 26027 25474 27412 26832 19401 28948 29438 27949 25061 27920 29151
 28764 27818 25680 27114 27012 29917 29757 27289 25185 27681 28020 27070
 26530 28196 25349 25458 27841 27443 28771 25942 29798 26430 29985 27105
 26880 26010]",0.28,0.9200136661529541,0.01699209213256836
../geological_similarity/marble/IHR0X.jpg,400.0,128.0,"[12655 14323 14838 14753 13159 14124 13932 13387 13819 10074 13816 11362
 14866 12234 14195 13591 13098 12298 13494 13308 10918 14024 13400 12912
 14555 13659 10246 10745 10941 11171 13107 10537 10177 10579 14944 12738
 11581 13813 11558 11118 12925 13788 14587 13271 14710 11781 12709 10597
 12235 13756]",0.74,0.9200136661529541,0.018999338150024414
../geological_similarity/quartzite/STPZD.jpg,400.0,128.0,"[19028 18083 17911 17496 18125 16453 19234 18602 16901 15506 18831 18027
 15212 17379 18149 17932 19027 19579 18560 15347 15322 16510 17136 19247
 17532 15543 16835 16406 18185 16398 15811 18088 19544 15555 17235 16776
 15950 17691 16931 15797 19365 16056 15804 19244 16773 17545 18419 18476
 15462 15887]",1.0,0.9200136661529541,0.02399730682373047
../geological_similarity/marble/G0OPD.jpg,400.0,128.0,"[12313 14734 10214 13656 12580 12395 10819 11694 11641 14532 13189 11025
 14483 11285 12832 13955 14157 11415 14422 14703 10676 12901 13578 10117
 13210 12353 10349 11325 10373 14340 12270 10657 11408 11864 14068 12885
 13717 10803 13438 10426 10182 13898 12102 12077 11777 11350 11712 11317
 14969 12799]",0.98,0.9200136661529541,0.022003650665283203
../geological_similarity/quartzite/XALGX.jpg,400.0,128.0,"[19656 18738 18327 18238 19363 18436 18315 19498 15312 16089 15092 16428
 19551 15450 16519 15724 18872 16282 15529 15526 16285 17909 19778 15643
 19299 17800 15162 19626 16152 19093 17976 17787 15933 17768 17621 19148
 19068 18599 17783 19797 15945 16433 18450 16803 19928 16079 19199 16165
 16232 17171]",1.0,0.9200136661529541,0.02700352668762207
../geological_similarity/rhyolite/JIPHR.jpg,400.0,128.0,"[22732 23419 21557 21485 20740 20880 22095 20414 24537 24803 24621  1152
 24833 24640 22233  4449 22487 21760 23277 21160 23818  1069 23491 24449
  2205 21687 20215 23960 21508  1888 24078 20770 21944 24787 22755 22785
 22827 20412    37 23453 24988  1178 23443 24130 24023 22062  4701  3650
 23379 20804]",0.6,0.9200136661529541,0.017000913619995117
../geological_similarity/quartzite/BDPAR.jpg,400.0,128.0,"[16556  3603  4952  2626  4742  3631  2615   152  1631   248  4841  4134
  4498 17618  4899   998  3361    90   922  4691  2364  4998   535  2130
  2754   394  4556  2186  3044  1446  4665  2623 17007   890  3641  1648
   222   422  4505  2385  1681  3259   961  3104  2366  2886  4762   304
   441   671]",1.0,0.9200136661529541,0.026997804641723633
../geological_similarity/schist/EUHQH.jpg,400.0,128.0,"[27045 28986 26171 28264 26425 26739 28894 29703 28343 28404 27644 26533
 27686 28053 27767 26968 26729 29534 27619 29039 26285 27059 28672 28094
 25622 26165 27616 27239 29714 28640 29817 29533 28410 29725 25227 25405
 29046 25582 29161  1994   492 27238  2191 29928 29076 26433  4903 28215
 25117 25073]",0.66,0.9200136661529541,0.02399921417236328
../geological_similarity/andesite/PSM22.jpg,400.0,128.0,"[3530  610  424 2305 1209 4941  984 3270 2529  234 1694 3366 1024 2578
 1815 4052  124 4010 4258 4709 4079 2920 2070 4813 3178 2008 4595  573
 4145 4104 3518 2367 4373 1340 3003 3799 1074 1106 4113 2989 2142 2678
 4727  499 3125 3737 2543 1345 4888  738]",1.0,0.9200136661529541,0.025998353958129883
../geological_similarity/rhyolite/PG4XN.jpg,400.0,128.0,"[23594 22997 20581 23627 24982 23529 21570 20028 22380 24932 21030    30
 20492 20394 21057 21721 23435 21509 21138 24186 22898 23488 24607 24460
 21043 22583 20070 20877 21728 20536 22349 20891 23160 21501 23226 22786
 22218 24072 23467 22216 22995 22504  2993 24580 23288 20273 20165 21544
 23344 21578]",0.5,0.9200136661529541,0.02499866485595703
../geological_similarity/rhyolite/U1TK8.jpg,400.0,128.0,"[24182 23879 22524 24725 21920 24186 22633 20273 21043  4708 24165    30
 22493  4894 21701 21912 23344 20001 23454 20901 20264  2280 24607 21903
 21470 20744  3439 22786 23671 21728 22951   541 22839  3476 20448 21083
 21511   718 20244 22995  1821 23981 20492 20164 24381 21030 23995 24645
  3015 22040]",0.32,0.9200136661529541,0.023997068405151367
../geological_similarity/quartzite/R7067.jpg,400.0,128.0,"[18785 19286 18407 18573 18729 17495 19156 16339 18429 15228 15675 17839
 19675 17435 17464 19000 16120 16465 16958 18762 16081 15077 19758 18677
 16202 18286 19414 17300 16598 16569 17571 15733 16240 19224 16104 17291
 19884 18856 15521 17034 18580 16146 15138 17824 15512 18433 16580 18907
 18404 18869]",1.0,0.9200136661529541,0.023003578186035156
../geological_similarity/andesite/LQJJL.jpg,400.0,128.0,"[2992 3223 2103 1859 2385 1685  222 4425 1115  496  891 3799  189 2585
 4727  986 2651 1737 2100  623 3641 2529 3858 2736 2429 3464 4010 1202
  984 4813 4505 3431 3530 4140 2718 1217 2606 3319 2879  675 1532  304
  124 4196 2455 2580 3430  390  466  738]",1.0,0.9200136661529541,0.022003650665283203
../geological_similarity/gneiss/R3PIV.jpg,400.0,128.0,"[ 8755  6847  9875 27457  6101 28268 26754  6297  5751 26584  8149  5945
  6473  5352  6527  8352 25763 29235  5828  6211 24999  9943  7605 29407
  6191  5342  9590  6099 29215  7811  5614 26045  8625 27151  9891 25760
 29352  6829 26522  7124  9106  7722 28018  9102 27458  5283  5297 25671
 25507  5701]",0.44,0.9200136661529541,0.018000364303588867
../geological_similarity/schist/LLOS8.jpg,400.0,128.0,"[27974 28414 27903  6261  6990 26784 26242 26075  6187 25873  2551 27595
 28974 27281 27959 27301 28670 26790 26822  8642 28595 27295  6898 25302
 28623 29262 27280  9025 29842 27434 27965  9573 26366 26907  1440 27526
 29049 11398 26986 27604 26848 26957 25860 28972 29901 29416 29631 28527
 27627 26797]",0.46,0.9200136661529541,0.02399754524230957
../geological_similarity/andesite/U0V49.jpg,400.0,128.0,"[4166 3234 2341 1077 3766  218  853 1118 1774 1600 3405 3430 1238 1412
 2723 2733 1396  785  949 1673 2879 4528 4795  306 3789 3268 4074 3812
 3893  374 1340 4053 3770 3741 2134  508  312 2117  735 2651 3577 2162
 1583 4760  452  489 1093   87 1570 3024]",1.0,0.9200136661529541,0.0260007381439209
../geological_similarity/andesite/4459D.jpg,400.0,128.0,"[  572  1136  2544  2386  2735  3218  3521  4551  1240  1778  1693  1257
  2725  4332  2278  3921   887  1129   246  2213  4228  2187    76  2127
  4372  3871     5  4674 17278   242    54   262   458  4413  1049  3362
  2947  2276   724  4259  1517   113  4327 17479  1579  2379  1727  1012
  1865  2164]",0.08,0.9200136661529541,0.019005298614501953
../geological_similarity/schist/GX7BZ.jpg,400.0,128.0,"[27357 28929 28478 25896 26118 25184 28625 25345 26160 29154 26372 26718
 28326 25869 26760 28742 26155 28464 28050 29361 28535 26248 29168 29921
 29006 25829 26897 28083 27074 25911 28899 25612 26955 26809 25782 29858
 27710 25100 26303 26315 29023 25800 26845 27452 27375 27566 28519 26568
 29819 27862]",0.78,0.9200136661529541,0.02399921417236328
../geological_similarity/marble/B74XD.jpg,400.0,128.0,"[11601 12795 10887 13134 10876 14479 12708 14764 14091 14487 11523 12252
 14019 14425 14247 11021 11087 12526 13906 12558 12452 14324 11972 14122
 12136 12559 14836 11545 11635 12266 10299 14494 12793 13160 13464 10769
 12566 11730 12889 10634 13805 10680 10057 14010 13386 14171 12897 11271
 13519 13503]",1.0,0.9200136661529541,0.017997026443481445
../geological_similarity/gneiss/37689.jpg,400.0,128.0,"[ 5457  8258 28922  7242 27546  8730 26584  8477  9822 29136  7629  6742
  5410  7204 28439 27382 25835  5648 27093 29123  7503 27946 27302 29444
  6471 27905  8106 29315 26458  6191 27575 29407 29322 25740 26780 27662
  9368  9863  9861 27458 27209 25763 26407 26045  6038 25801 26457  5591
  5108  5342]",0.38,0.9200136661529541,0.01900315284729004
../geological_similarity/schist/G4YPH.jpg,400.0,128.0,"[27227 28153 27674 25831 26426 28726 28441 28095 27782 28463 29899 26004
 29055 28157 26609 28184 28547 27597 26179 26752 28402 29053 29311 26839
 26642 25004  6973 29186 29464 25451 25388 25774 27112 25901 29773 29589
 27406 26454 28550 29118 25889  9380 26100 29930 29636  8544 28403 27128
 29532 26500]",0.78,0.9200136661529541,0.01600503921508789
../geological_similarity/andesite/X26UR.jpg,400.0,128.0,"[4605 4694  829 4717 4274  446 1593 3233 4319 3373 1537 2010 3931 3716
 4150  230 4939  520  579  921 1726 3329 3026 1022 4907 2661 1122 1677
 4877  618 1941 4858 2126  327  859 2067 4019 1703 2946 3035 3087 1399
 3235 2525 3576 2405   94 4766 2728  605]",0.98,0.9200136661529541,0.022995948791503906
../geological_similarity/rhyolite/C0V9N.jpg,400.0,128.0,"[21694 21411 20428 23076 23781  4917 20891  2978 22676  2361  4799 24377
   481 21592 21721 20424  2101   363 22349 24102 22329  4793  1177 20175
 20492 23602 24932 22243  4629  3141 21371   990 20988 23551 20173   856
  1165  1559 23019  4194  2444 21823  3657 23105 20262 22843  2922 23804
 24280 21972]",0.48,0.9200136661529541,0.02597951889038086
../geological_similarity/schist/R8XH0.jpg,400.0,128.0,"[28801 28924 27182 26492 29659 28117 27914 29503 28307 28199 25504 25817
 25780 28722 29798 26805 27412 25277  1436 28169 28513 25458 26494 27508
 29406 29537 27039 26849 27289 27443 27376 28764 27114 29985 27920 27230
 27933 25918 29902 27491 28426 26893 26272 29680 26053 27596 26134 28196
 29306 26654]",0.24,0.9200136661529541,0.016997098922729492
../geological_similarity/quartzite/IBRM8.jpg,400.0,128.0,"[17538 16066 17685 19497 18484 17634 17531 17936 16290 16550 16096 17604
 16164 15176 15974 15929 17854 17980 17122 16681 17353 19374 18196 17737
 18369 18753 16781 17550 19495 17694 17443 16065 19692 16507 19864 15102
 16446 16094 16557 15651 18072 17567 19930 15632 17259 15875 16050 19809
 17459 15748]",1.0,0.9200136661529541,0.027001142501831055
../geological_similarity/rhyolite/ATXIR.jpg,400.0,128.0,"[21513 20189 24939 20933 20712 21190 23394 23037  2071 20728 24318 24083
 24622 22345 21693 23969 21414 24710  2373 24424 20645 24026 23320 20247
 21025 23568 24691 21031 22310 21763 23659 24934 22036 20457  4305 22456
 20727 24270 23661 20030 22185 21277 21764 22677 21647  4886 23933 22754
 23220  4895]",0.72,0.9200136661529541,0.016002178192138672
../geological_similarity/quartzite/KGL17.jpg,400.0,128.0,"[17831 17662 16711 18765 18162 18289 17398 18282 15763 16153 18626 18676
 17584 16962 18575 15350 18311 19256 16370 17794 19501 19143 16105 16405
 18891 17752 15192 16947 15731 19506 19078 15893 16002 19712 15774 17101
 17452 17338 19425 18515 19490 19463 18164 19526 18248 16306 18652 19851
 15414 17357]",1.0,0.9200136661529541,0.021999120712280273
../geological_similarity/andesite/NOUU7.jpg,400.0,128.0,"[3261 4291 2008 4079 1335  520 2000 1247 1074 1694 1629  618 2383 2946
  347 4786  610  327  124 3737 4840 4858 4019  531 3582 4054  319 2866
 3003 2572 3329 1106 3576 1055 4268 2635  332  921 4881 1338 4914 4328
 4143  517 3021 2627 3174 2201 3931 1750]",1.0,0.9200136661529541,0.02499675750732422
../geological_similarity/quartzite/1HECR.jpg,400.0,128.0,"[15177 17945 19225 17370 16044 18775 19932 17452 15754 16459 15828 15224
 15605 16659 19604 18333 16060 18293 16364 19925 18320 18732 18375 17766
 18915 17009 19377 16887 17878 19712 18277 18483 16258 15517 17831 17092
 17758 19214 17338 19182 16709 18536 17989 17751 19425 19506 19375 15372
 15812 18515]",1.0,0.9200136661529541,0.025014638900756836
../geological_similarity/marble/DT3DN.jpg,400.0,128.0,"[11993 11230 14913 10868 14647 11447 11714 11060 14293 13446 14563 13922
 13445 14060 12727 10878 11364 14800 12279 13100 12100 11200 13278 10659
 14620 14016 12173 14664 11363 11987 10271 10056 10347 13260 11290 14848
 14715 10998 14543 10429 11366 14454 10738 10770 11353 11753 14469 13834
 14169 11238]",0.94,0.9200136661529541,0.019001245498657227
../geological_similarity/marble/IDQN2.jpg,400.0,128.0,"[12640 11242 13523 14456 14801 12201 14508 11452 12098 13737 13349 14768
 10681 14466 14762 13330 12068 14666 13202 12489 14105 10619 14809 13970
 12802 10446 14116 10964 12634 10985 12672 13641 13592 11743 10209 10325
 12955 14419 13886 10557 10525 12208 13826 12302 10333 14589 14035 13909
 10062 11598]",0.96,0.9200136661529541,0.015001535415649414
../geological_similarity/schist/HN9MP.jpg,400.0,128.0,"[27439 27800 29616 28017 25269 29198  6752  6223  9948 28754 29785  7351
  8032  8505  6139  6556  5776  8928  9020 29524  6076  8756  8735  9505
  6264 25671  7825  7967  7564  8270  7811  7786 27575  6774  6347  7097
  7642 26058  6297  8947 26692 28878  6229  6916  9106  8633  8088 27477
  7933  8066]",0.62,0.9200136661529541,0.018003225326538086
../geological_similarity/quartzite/LTJH2.jpg,400.0,128.0,"[18009 16016 16457 15183 16871 18813 18740 15651 17131 19330 15823 15853
 17441   369 17108 16823  3384 19687 16602 15501 15579 18298 18978 19142
  4524 17574 19543 17775  3400 16065 17254  1527 19412 17159  1858 18196
  3968 15290 17719 18753 17567  2256 17767 16681 18981  2992  4829 17127
 16093  3257]",0.96,0.9200136661529541,0.022002696990966797
../geological_similarity/rhyolite/8MDHP.jpg,400.0,128.0,"[21208   243 24374   525 19849   930  4838  4021  4864 24431 22061  4701
 24810 21649 21571  2137  2328 23428 22422 24795  4352  4474  3663    31
 22699  1069    37 24417 24719 23443 22755 22004  2205 22192 22438 20104
 21997 21901 24971  3650 23419  1356  2597 15002 24815   398 21015  2546
  1178 24159]",0.16,0.9200136661529541,0.01700305938720703
../geological_similarity/schist/63E5B.jpg,400.0,128.0,"[25831 28441 28153 27674 29055 26426 28726 28463 27227 26179 28184 28547
 27597 26752 26609 29053 26004 28095 27782 26839 29899 28402 25004 28157
 29186 29311 25901 29464 26642 27406 26454 25388 27112 25774 29773 29118
 25889 29589 26100  6973 25451 26500 28550 27025 28403 28406 29755 27504
 25407  7132]",0.82,0.9200136661529541,0.01900315284729004
../geological_similarity/gneiss/01NQL.jpg,400.0,128.0,"[ 5007 25694  7603 25537  7021  9511  5272  6022  6865  7920 25977  9735
 26788  5124  8907 28861  5782 26464  7011  9070  9891  8149 27228 26982
 26177 25924  8344 28047  6940  6914  6211  8094 26125 28465 28604 27038
 27033 29136  7840 27149  6553  8824 25633  6101  5959 27931 28644  9732
 28325  6596]",0.52,0.9200136661529541,0.02000141143798828
../geological_similarity/marble/FAV3U.jpg,400.0,128.0,"[12206 13113 13987 10265 13116 14527 11797 12781 11991 10528 11526 12941
 11369 11722 11990 12571 11388 11089 14554 11159 11077 14860 13553 13861
 13860 12841 13045 10439 13711 10317 11384 13655 10166 14791 12635 13016
 10938 14733 14485 11080 13988 14478 11583 11484 14138 14568 14200 12542
 13634 10199]",1.0,0.9200136661529541,0.015001535415649414
../geological_similarity/schist/J5EAS.jpg,400.0,128.0,"[27638 29418 26970 26580 26668 28610 29783 28377 29281 27272 27110 27520
 26472 27134 29227 25630 25992 29554 28193 26498 25690 29036 28916 25010
 28530 26561 27720 29598 27843 29481 26409 29643 27036 26336 27584 27766
 25710 29736 27657 25286 27284 28043 28643 26275 29913 28120 27762 28914
 25357 26626]",0.38,0.9200136661529541,0.01700282096862793
../geological_similarity/rhyolite/TI3O3.jpg,400.0,128.0,"[24108 23635 21621 24147 23831 21830 20043 21534 22663 24410 23383  3212
 20661 20187 21647 23724 20930 24047 20543 22878 21806 23220 20498 22649
 24448 24658 22304 21582 21977 22014 22734 24967  1392  2334 22089 24895
 20281 22344 21209 20103 20415 22032 22678 24593 22936 20761 20927 23270
 22440  4248]",0.68,0.9200136661529541,0.014998435974121094
../geological_similarity/marble/XAKLG.jpg,400.0,128.0,"[14629 13307 10086 14151 14373 12247 10427 14754 13497 14011 11700 14755
 12896 11840 13628 10835 11326 13430 10127 14050 14332 14137 14337 10409
 11427 13951 12687 12965 10771 14001 13743 12534 11703 14581 12637 11327
 13953 11882 10303 12603 14131 13849 13556 10293 10289 13063 11951 11075
 10728 14995]",0.98,0.9200136661529541,0.018002748489379883
../geological_similarity/marble/WR9FH.jpg,400.0,128.0,"[14560 11490 14809 14105 12787 14762 13826 11939 10430 12802 11682 10469
 14868 13938 12554 14419 12762 14466 14263 10619 12489 13716 12098 11967
 13830 14456 12050 10682 14202 10209 12426 13970 10152 11430 14116 11716
 12740 10974 13110 10702 10457 13617 13876 14508 14589 11445 13063 12228
 14801 10681]",0.96,0.9200136661529541,0.01799917221069336
../geological_similarity/andesite/0PVZK.jpg,400.0,128.0,"[ 107 1115 2433 1118 4795  306 4172 3766 3213 1600 3430 4468  490  727
 1466 3177 3960 1576 3807 4053  390 1733 4727 2879 2578 2142 1945 2117
 1109 2910 1412 1923 1672 2909 2700  374 3076 2134 4398 3024 2631 4757
 4817 3137 4145 4941 3270 3789 2990 2674]",1.0,0.9200136661529541,0.02300262451171875
../geological_similarity/schist/2K2OG.jpg,400.0,128.0,"[25359 28449 25821 25258 12914 27784 29878 29310  7861 25857 28015 27649
 27169 13960 11396 25818 27498 29603 25493 27763 14736 12210 29268 26105
 10992 26851 28443 12281 14211 11546 26123 12341 27688 28568 27517 27427
 28470 28794 10870 28191 11164 26507 28921 25722 10139 25483 27757 14139
 27532 13808]",0.34,0.9200136661529541,0.02400350570678711
../geological_similarity/andesite/CJJ4E.jpg,400.0,128.0,"[ 1779 15715  4530  2359   650   248 15873  2236  3713  2755  3603  4943
 18459  3173 16354  3029 17618  2192 18707 18927  1455   500 17558 16934
  1151   535  2143  2615   863  3238  1631  2414  1932  2754   889  3944
   787  4391  1918  4072  2663  4451  2644 18066  3987  4938  3512  3429
  1119  3936]",1.0,0.9200136661529541,0.022997379302978516
../geological_similarity/rhyolite/N25C3.jpg,400.0,128.0,"[23265 20682 20361 23331 23058 20690 21284 24636 23704 20943 21812 22586
 23767 20141 23166 20704 21696 22903 20295 20395 22046 23274 23201 24915
 20105 21914 20463 24387 22525 20327  3222 21239 22708 23522 24482 22125
 24775 22558 21521 20502 21146 24370 23834 21130 23108 23451 21020 23896
 24650 22847]",0.16,0.9200136661529541,0.024000167846679688
../geological_similarity/schist/4CEIR.jpg,400.0,128.0,"[25598 28136 26652 26087 29252 25912 27201 29435 28087 27203 26599 28137
 26133 25037 29480 27550 28041 25502 28369 28442 28734 25381 25770 28415
 27512 27970 25553 25888 25813 25140 28040 27314 28460 25314 26717 26263
 15069 26630 26593 27881 29512 28370 18103 29300 29196 29470 29152 29489
 15426 27609]",0.58,0.9200136661529541,0.02300238609313965
../geological_similarity/marble/WR9FH.jpg,400.0,128.0,"[14560 11490 14809 14105 12787 14762 13826 11939 10430 12802 11682 10469
 14868 13938 12554 14419 12762 14466 14263 10619 12489 13716 12098 11967
 13830 14456 12050 10682 14202 10209 12426 13970 10152 11430 14116 11716
 12740 10974 13110 10702 10457 13617 13876 14508 14589 11445 13063 12228
 14801 10681]",0.96,0.9200136661529541,0.017000913619995117
../geological_similarity/marble/TCUV3.jpg,400.0,128.0,"[14135 13689 11665 14332 14868 11465 14857 10155 12561 14704 10289 12457
 12522 12747 14995 11498 12762 12445 14706 10000 13729 13869 14841 13063
 12896 10326 14180 14011 12796 13936 11841 10779 10430 13802 11852 13213
 10333 11009 12228 14589 14151 10457 13241 12012 12862 14925 13035 10702
 10751 10196]",0.98,0.9200136661529541,0.017990827560424805
../geological_similarity/rhyolite/N7T32.jpg,400.0,128.0,"[23299 20803 21018 23906 20641 20852 23786 24335 21574 22976 22655 21684
 23119 21788 24146 22703 21475 23856 21561 21428 24895 22748 24884 21786
 24571 24110 21010 21251 23672 21210 23697 20526 23765 22032 20867 24485
 23526 22186 24613 23592 22548  2844 21562 22627 21525 24756 21893 22628
 21259 20118]",0.64,0.9200136661529541,0.01599907875061035
../geological_similarity/rhyolite/LFRK2.jpg,400.0,128.0,"[23022 21406 22778 22360 24042 23887 22894 23581 21384 22698  1622 20823
 20150 20391 24859 23647 21803 22686 22659 24419 24285  1888 20088  2538
 20319 21280 22904 21003 24668 23673 24014 22133 24447 21299 21836 23962
 24953 22602 20109 21942 22201 20766  2137 21730 20824 24507 20780 23978
 20969 22503]",0.7,0.9200136661529541,0.017000436782836914
../geological_similarity/schist/TEJ1Y.jpg,400.0,256.0,"[29065 29324 27004 26821 27955 29569 27275 27843 28530 27067 28679 25961
 28577 25317 25690 28043 25357 29481 29796 28290 27573 28797 28101 27760
 25284 27372 26838 26551 25255 28976 27500 26253 28447 25061 26995 25176
 27344 25116 25828 27978 29690 27487 28854 25799 26030 28028 28799 29607
 26644 25738]",0.12,0.9920005798339844,0.019002676010131836
../geological_similarity/marble/13P1E.jpg,400.0,256.0,"[10152 13203 13641 13701 11430 13093 11181 14468 11653 14762 13716 14308
 13470 10974 11795 12158 14369 12208 10479 10448 10619 11682 10682 12731
 12396 14907 12016 12489 14632 12205 10253 12790 12787 10032 11967 12762
 10158 13224 14671 13629 11315 14752 13121 12356 12145 12613 14253 10020
 12670 13838]",1.0,0.9920005798339844,0.022000551223754883
../geological_similarity/andesite/RRGXD.jpg,400.0,256.0,"[3818  573 4126 2710 1118 1109 1576 1115 4373 4813 4795  435 2516 3101
 3076 3858 3270  536 4679   12 1570 2305 3430  490 4023 2743 1685 1669
  891 3085  738 2578 1527 3530 3766 4253 4670 2910 1672 1345 1726 3431
  858 2674 4727  623 2346 3071 3303 2166]",1.0,0.9920005798339844,0.025020122528076172
../geological_similarity/schist/PEVYX.jpg,400.0,256.0,"[28534 26574 26369 25772 29034 26452 25824 29192 25739 29140 25575 25744
 29677 26400 26338 29827 28692 25629 27866 25580 27825 28931 27576 28853
 29893 29126 29693 26178 29485 26841 29568 25391 26778 28085 25499 27939
 29764 28060 26675 29984 26840 25814 28453 28719 28798 27968 29963  7446
 27460 27252]",0.98,0.9920005798339844,0.0269927978515625
../geological_similarity/schist/66ZT7.jpg,400.0,256.0,"[25850 27277 28950 29345 27094 25049 25192 27891 29662 27099 29668 28356
 27001 29854 26291 26694 27681 26932 28948 26479 29864 28657 29847 27872
 28181 26880 25853 27421 25024 27210 26104 25246 27557 28963 29935 25559
 29041 29507 28471  3306 29347  1216 25197 28783 27064 28998  3985 25922
 25843 26844]",0.7,0.9920005798339844,0.03601551055908203
../geological_similarity/marble/6CLSI.jpg,400.0,256.0,"[10908 11232 11966 10751 10111 13412 10452 12230 13073 10958 14127 13198
 10301 10841 11768 12856 14531 12938 12445 11615 11489 14408 10535 13921
 10931 11905 14880 10986 11913 14816 10655 13578 10330 12817 10855 14821
 13616 12387 13718 10483 14084 11259 14870 13088 13671 13331 14865 13839
 11120 12964]",1.0,0.9920005798339844,0.020994901657104492
../geological_similarity/quartzite/NHUYS.jpg,400.0,256.0,"[18257  2669 18899 19892 15925   270 16313 17656   929 15855 17067 19441
  2744 17429 16672   600 17843 15989 17207 19496 17732 16564 18154 15902
 19468 16796 19492 15863 17001 17151 16478 16180 19255 15814 16965  4378
 18134 15324 17829 18806 19672 15007  3537 18642 18171 18754 18604 17682
  3100 17846]",1.0,0.9920005798339844,0.029999732971191406
